timestamp_heure,etat,p_it_kw,source
2024-01-25 13:00:00,training,50.86,simulation
2024-01-25 14:00:00,training,47.09,simulation
2024-01-25 15:00:00,training,50.89,simulation
2024-01-25 16:00:00,training,48.78,simulation
2024-01-25 17:00:00,training,49.0,simulation
2024-01-25 18:00:00,training,46.69,simulation
2024-01-25 19:00:00,training,47.36,simulation
2024-01-25 20:00:00,training,45.14,simulation
2024-01-25 21:00:00,training,49.85,simulation
2024-01-25 22:00:00,training,46.14,simulation
2024-01-25 23:00:00,training,46.4,simulation
2024-01-26 00:00:00,inference,9.78,simulation
2024-01-26 01:00:00,inference,9.54,simulation
2024-01-26 02:00:00,inference,14.42,simulation
2024-01-26 03:00:00,inference,15.51,simulation
2024-01-26 04:00:00,inference,13.28,simulation
2024-01-26 05:00:00,inference,14.7,simulation
2024-01-26 06:00:00,inference,15.05,simulation
2024-01-26 07:00:00,training,46.51,simulation
2024-01-26 08:00:00,training,46.89,simulation
2024-01-26 09:00:00,training,48.79,simulation
2024-01-26 10:00:00,training,45.77,simulation
2024-01-26 11:00:00,training,47.07,simulation
2024-01-26 12:00:00,training,45.64,simulation
2024-01-26 13:00:00,training,46.66,simulation
2024-01-26 14:00:00,training,47.75,simulation
2024-01-26 15:00:00,training,50.46,simulation
2024-01-26 16:00:00,training,46.86,simulation
2024-01-26 17:00:00,training,45.23,simulation
2024-01-26 18:00:00,training,47.23,simulation
2024-01-26 19:00:00,training,47.2,simulation
2024-01-26 20:00:00,training,45.44,simulation
2024-01-26 21:00:00,training,47.25,simulation
2024-01-26 22:00:00,training,45.75,simulation
2024-01-26 23:00:00,inference,14.3,simulation
2024-01-27 00:00:00,inference,9.1,simulation
2024-01-27 01:00:00,idle,2.24,simulation
2024-01-27 02:00:00,idle,0.84,simulation
2024-01-27 03:00:00,idle,3.85,simulation
2024-01-27 04:00:00,idle,1.88,simulation
2024-01-27 05:00:00,idle,1.85,simulation
2024-01-27 06:00:00,idle,4.48,simulation
2024-01-27 07:00:00,idle,2.67,simulation
2024-01-27 08:00:00,inference,13.87,simulation
2024-01-27 09:00:00,inference,22.76,simulation
2024-01-27 10:00:00,inference,22.31,simulation
2024-01-27 11:00:00,inference,16.61,simulation
2024-01-27 12:00:00,inference,18.99,simulation
2024-01-27 13:00:00,inference,13.9,simulation
2024-01-27 14:00:00,idle,3.81,simulation
2024-01-27 15:00:00,idle,3.63,simulation
2024-01-27 16:00:00,idle,3.31,simulation
2024-01-27 17:00:00,idle,2.55,simulation
2024-01-27 18:00:00,idle,6.3,simulation
2024-01-27 19:00:00,idle,3.46,simulation
2024-01-27 20:00:00,idle,1.95,simulation
2024-01-27 21:00:00,inference,15.73,simulation
2024-01-27 22:00:00,inference,9.74,simulation
2024-01-27 23:00:00,idle,2.3,simulation
2024-01-28 00:00:00,idle,1.32,simulation
2024-01-28 01:00:00,idle,1.49,simulation
2024-01-28 02:00:00,inference,6.02,simulation
2024-01-28 03:00:00,inference,5.73,simulation
2024-01-28 04:00:00,inference,4.09,simulation
2024-01-28 05:00:00,inference,4.57,simulation
2024-01-28 06:00:00,inference,6.53,simulation
2024-01-28 07:00:00,idle,2.93,simulation
2024-01-28 08:00:00,inference,10.24,simulation
2024-01-28 09:00:00,inference,11.62,simulation
2024-01-28 10:00:00,inference,12.34,simulation
2024-01-28 11:00:00,inference,8.89,simulation
2024-01-28 12:00:00,inference,14.29,simulation
2024-01-28 13:00:00,inference,11.2,simulation
2024-01-28 14:00:00,inference,11.17,simulation
2024-01-28 15:00:00,inference,11.58,simulation
2024-01-28 16:00:00,inference,9.74,simulation
2024-01-28 17:00:00,inference,9.94,simulation
2024-01-28 18:00:00,inference,9.56,simulation
2024-01-28 19:00:00,idle,0.78,simulation
2024-01-28 20:00:00,idle,1.48,simulation
2024-01-28 21:00:00,training,48.19,simulation
2024-01-28 22:00:00,training,49.13,simulation
2024-01-28 23:00:00,training,44.8,simulation
2024-01-29 00:00:00,training,45.69,simulation
2024-01-29 01:00:00,training,44.96,simulation
2024-01-29 02:00:00,training,47.36,simulation
2024-01-29 03:00:00,training,44.55,simulation
2024-01-29 04:00:00,training,49.26,simulation
2024-01-29 05:00:00,training,47.6,simulation
2024-01-29 06:00:00,inference,16.96,simulation
2024-01-29 07:00:00,inference,20.66,simulation
2024-01-29 08:00:00,inference,19.29,simulation
2024-01-29 09:00:00,inference,24.4,simulation
2024-01-29 10:00:00,inference,30.55,simulation
2024-01-29 11:00:00,inference,21.78,simulation
2024-01-29 12:00:00,idle,8.32,simulation
2024-01-29 13:00:00,idle,6.19,simulation
2024-01-29 14:00:00,idle,6.76,simulation
2024-01-29 15:00:00,inference,33.3,simulation
2024-01-29 16:00:00,inference,28.33,simulation
2024-01-29 17:00:00,inference,23.59,simulation
2024-01-29 18:00:00,inference,25.19,simulation
2024-01-29 19:00:00,inference,25.23,simulation
2024-01-29 20:00:00,idle,1.45,simulation
2024-01-29 21:00:00,idle,3.32,simulation
2024-01-29 22:00:00,idle,4.25,simulation
2024-01-29 23:00:00,idle,3.75,simulation
2024-01-30 00:00:00,idle,1.39,simulation
2024-01-30 01:00:00,idle,4.25,simulation
2024-01-30 02:00:00,inference,11.16,simulation
2024-01-30 03:00:00,inference,11.15,simulation
2024-01-30 04:00:00,inference,15.81,simulation
2024-01-30 05:00:00,inference,18.42,simulation
2024-01-30 06:00:00,inference,17.24,simulation
2024-01-30 07:00:00,training,46.63,simulation
2024-01-30 08:00:00,training,48.47,simulation
2024-01-30 09:00:00,training,47.99,simulation
2024-01-30 10:00:00,training,44.03,simulation
2024-01-30 11:00:00,training,46.03,simulation
2024-01-30 12:00:00,training,48.44,simulation
2024-01-30 13:00:00,training,44.68,simulation
2024-01-30 14:00:00,training,46.1,simulation
2024-01-30 15:00:00,training,50.49,simulation
2024-01-30 16:00:00,training,46.14,simulation
2024-01-30 17:00:00,idle,8.17,simulation
2024-01-30 18:00:00,idle,3.96,simulation
2024-01-30 19:00:00,idle,5.36,simulation
2024-01-30 20:00:00,inference,22.17,simulation
2024-01-30 21:00:00,inference,16.6,simulation
2024-01-30 22:00:00,inference,14.85,simulation
2024-01-30 23:00:00,inference,15.15,simulation
2024-01-31 00:00:00,inference,10.74,simulation
2024-01-31 01:00:00,inference,16.6,simulation
2024-01-31 02:00:00,inference,9.87,simulation
2024-01-31 03:00:00,inference,10.69,simulation
2024-01-31 04:00:00,inference,11.37,simulation
2024-01-31 05:00:00,inference,14.13,simulation
2024-01-31 06:00:00,inference,19.1,simulation
2024-01-31 07:00:00,inference,20.48,simulation
2024-01-31 08:00:00,inference,21.78,simulation
2024-01-31 09:00:00,inference,20.31,simulation
2024-01-31 10:00:00,inference,25.95,simulation
2024-01-31 11:00:00,inference,29.46,simulation
2024-01-31 12:00:00,inference,23.66,simulation
2024-01-31 13:00:00,inference,25.59,simulation
2024-01-31 14:00:00,inference,33.61,simulation
2024-01-31 15:00:00,inference,30.3,simulation
2024-01-31 16:00:00,inference,23.29,simulation
2024-01-31 17:00:00,idle,4.66,simulation
2024-01-31 18:00:00,idle,6.48,simulation
2024-01-31 19:00:00,idle,4.44,simulation
2024-01-31 20:00:00,inference,21.78,simulation
2024-01-31 21:00:00,inference,23.83,simulation
2024-01-31 22:00:00,inference,11.77,simulation
2024-01-31 23:00:00,inference,13.91,simulation
2024-02-01 00:00:00,training,49.43,simulation
2024-02-01 01:00:00,training,49.05,simulation
2024-02-01 02:00:00,training,44.24,simulation
2024-02-01 03:00:00,training,44.86,simulation
2024-02-01 04:00:00,training,43.7,simulation
2024-02-01 05:00:00,training,46.87,simulation
2024-02-01 06:00:00,training,46.87,simulation
2024-02-01 07:00:00,training,46.86,simulation
2024-02-01 08:00:00,training,45.69,simulation
2024-02-01 09:00:00,training,44.67,simulation
2024-02-01 10:00:00,training,45.32,simulation
2024-02-01 11:00:00,idle,4.62,simulation
2024-02-01 12:00:00,inference,29.53,simulation
2024-02-01 13:00:00,inference,21.58,simulation
2024-02-01 14:00:00,inference,27.61,simulation
2024-02-01 15:00:00,inference,21.5,simulation
2024-02-01 16:00:00,inference,26.94,simulation
2024-02-01 17:00:00,training,45.29,simulation
2024-02-01 18:00:00,training,47.63,simulation
2024-02-01 19:00:00,training,43.68,simulation
2024-02-01 20:00:00,training,47.65,simulation
2024-02-01 21:00:00,training,46.57,simulation
2024-02-01 22:00:00,training,47.21,simulation
2024-02-01 23:00:00,training,46.35,simulation
2024-02-02 00:00:00,training,48.41,simulation
2024-02-02 01:00:00,training,50.06,simulation
2024-02-02 02:00:00,training,48.78,simulation
2024-02-02 03:00:00,training,44.81,simulation
2024-02-02 04:00:00,training,44.55,simulation
2024-02-02 05:00:00,training,45.64,simulation
2024-02-02 06:00:00,training,48.84,simulation
2024-02-02 07:00:00,idle,2.75,simulation
2024-02-02 08:00:00,idle,7.3,simulation
2024-02-02 09:00:00,idle,5.98,simulation
2024-02-02 10:00:00,inference,20.04,simulation
2024-02-02 11:00:00,inference,26.3,simulation
2024-02-02 12:00:00,inference,20.66,simulation
2024-02-02 13:00:00,inference,24.26,simulation
2024-02-02 14:00:00,inference,27.79,simulation
2024-02-02 15:00:00,inference,32.1,simulation
2024-02-02 16:00:00,inference,22.06,simulation
2024-02-02 17:00:00,inference,28.56,simulation
2024-02-02 18:00:00,inference,30.54,simulation
2024-02-02 19:00:00,inference,18.36,simulation
2024-02-02 20:00:00,idle,4.83,simulation
2024-02-02 21:00:00,idle,4.5,simulation
2024-02-02 22:00:00,idle,1.2,simulation
2024-02-02 23:00:00,idle,3.65,simulation
2024-02-03 00:00:00,idle,1.97,simulation
2024-02-03 01:00:00,inference,9.51,simulation
2024-02-03 02:00:00,inference,8.81,simulation
2024-02-03 03:00:00,inference,11.11,simulation
2024-02-03 04:00:00,inference,5.48,simulation
2024-02-03 05:00:00,inference,12.75,simulation
2024-02-03 06:00:00,inference,7.78,simulation
2024-02-03 07:00:00,inference,16.52,simulation
2024-02-03 08:00:00,inference,9.93,simulation
2024-02-03 09:00:00,inference,17.48,simulation
2024-02-03 10:00:00,idle,4.0,simulation
2024-02-03 11:00:00,idle,4.17,simulation
2024-02-03 12:00:00,idle,4.26,simulation
2024-02-03 13:00:00,idle,6.5,simulation
2024-02-03 14:00:00,idle,3.0,simulation
2024-02-03 15:00:00,idle,3.17,simulation
2024-02-03 16:00:00,idle,5.7,simulation
2024-02-03 17:00:00,idle,3.47,simulation
2024-02-03 18:00:00,idle,4.11,simulation
2024-02-03 19:00:00,idle,1.22,simulation
2024-02-03 20:00:00,idle,3.94,simulation
2024-02-03 21:00:00,inference,13.99,simulation
2024-02-03 22:00:00,inference,6.88,simulation
2024-02-03 23:00:00,inference,10.68,simulation
2024-02-04 00:00:00,inference,5.46,simulation
2024-02-04 01:00:00,inference,5.26,simulation
2024-02-04 02:00:00,inference,2.24,simulation
2024-02-04 03:00:00,inference,5.47,simulation
2024-02-04 04:00:00,inference,4.1,simulation
2024-02-04 05:00:00,inference,4.12,simulation
2024-02-04 06:00:00,idle,2.35,simulation
2024-02-04 07:00:00,idle,2.09,simulation
2024-02-04 08:00:00,inference,9.6,simulation
2024-02-04 09:00:00,inference,14.86,simulation
2024-02-04 10:00:00,inference,7.86,simulation
2024-02-04 11:00:00,inference,14.24,simulation
2024-02-04 12:00:00,inference,13.35,simulation
2024-02-04 13:00:00,inference,9.76,simulation
2024-02-04 14:00:00,inference,12.6,simulation
2024-02-04 15:00:00,inference,12.74,simulation
2024-02-04 16:00:00,inference,9.73,simulation
2024-02-04 17:00:00,idle,1.39,simulation
2024-02-04 18:00:00,idle,2.07,simulation
2024-02-04 19:00:00,idle,1.29,simulation
2024-02-04 20:00:00,training,45.56,simulation
2024-02-04 21:00:00,training,47.67,simulation
2024-02-04 22:00:00,training,46.96,simulation
2024-02-04 23:00:00,training,47.8,simulation
2024-02-05 00:00:00,training,46.9,simulation
2024-02-05 01:00:00,training,48.34,simulation
2024-02-05 02:00:00,training,44.91,simulation
2024-02-05 03:00:00,training,48.83,simulation
2024-02-05 04:00:00,training,43.96,simulation
2024-02-05 05:00:00,training,49.48,simulation
2024-02-05 06:00:00,training,49.95,simulation
2024-02-05 07:00:00,training,49.19,simulation
2024-02-05 08:00:00,training,50.69,simulation
2024-02-05 09:00:00,training,45.09,simulation
2024-02-05 10:00:00,training,46.77,simulation
2024-02-05 11:00:00,training,45.27,simulation
2024-02-05 12:00:00,training,47.78,simulation
2024-02-05 13:00:00,training,48.26,simulation
2024-02-05 14:00:00,training,47.44,simulation
2024-02-05 15:00:00,training,48.58,simulation
2024-02-05 16:00:00,training,47.63,simulation
2024-02-05 17:00:00,training,48.82,simulation
2024-02-05 18:00:00,training,45.46,simulation
2024-02-05 19:00:00,training,46.34,simulation
2024-02-05 20:00:00,training,47.28,simulation
2024-02-05 21:00:00,training,47.36,simulation
2024-02-05 22:00:00,training,44.04,simulation
2024-02-05 23:00:00,inference,12.03,simulation
2024-02-06 00:00:00,inference,13.57,simulation
2024-02-06 01:00:00,inference,13.39,simulation
2024-02-06 02:00:00,inference,8.82,simulation
2024-02-06 03:00:00,inference,14.54,simulation
2024-02-06 04:00:00,inference,11.97,simulation
2024-02-06 05:00:00,inference,18.53,simulation
2024-02-06 06:00:00,training,49.45,simulation
2024-02-06 07:00:00,training,45.97,simulation
2024-02-06 08:00:00,training,47.28,simulation
2024-02-06 09:00:00,training,49.48,simulation
2024-02-06 10:00:00,training,44.48,simulation
2024-02-06 11:00:00,training,48.36,simulation
2024-02-06 12:00:00,training,49.9,simulation
2024-02-06 13:00:00,training,43.22,simulation
2024-02-06 14:00:00,training,43.78,simulation
2024-02-06 15:00:00,training,47.44,simulation
2024-02-06 16:00:00,inference,26.07,simulation
2024-02-06 17:00:00,inference,33.09,simulation
2024-02-06 18:00:00,inference,24.43,simulation
2024-02-06 19:00:00,inference,26.43,simulation
2024-02-06 20:00:00,idle,4.18,simulation
2024-02-06 21:00:00,idle,4.8,simulation
2024-02-06 22:00:00,idle,1.84,simulation
2024-02-06 23:00:00,inference,10.08,simulation
2024-02-07 00:00:00,inference,12.86,simulation
2024-02-07 01:00:00,inference,10.26,simulation
2024-02-07 02:00:00,inference,10.3,simulation
2024-02-07 03:00:00,training,46.85,simulation
2024-02-07 04:00:00,training,47.52,simulation
2024-02-07 05:00:00,training,43.05,simulation
2024-02-07 06:00:00,training,49.4,simulation
2024-02-07 07:00:00,training,48.18,simulation
2024-02-07 08:00:00,training,47.65,simulation
2024-02-07 09:00:00,training,46.12,simulation
2024-02-07 10:00:00,training,46.35,simulation
2024-02-07 11:00:00,training,48.08,simulation
2024-02-07 12:00:00,training,45.16,simulation
2024-02-07 13:00:00,training,45.39,simulation
2024-02-07 14:00:00,training,48.17,simulation
2024-02-07 15:00:00,training,44.14,simulation
2024-02-07 16:00:00,training,50.51,simulation
2024-02-07 17:00:00,training,45.38,simulation
2024-02-07 18:00:00,training,46.86,simulation
2024-02-07 19:00:00,training,46.58,simulation
2024-02-07 20:00:00,training,49.21,simulation
2024-02-07 21:00:00,training,48.46,simulation
2024-02-07 22:00:00,training,50.29,simulation
2024-02-07 23:00:00,training,46.68,simulation
2024-02-08 00:00:00,training,47.24,simulation
2024-02-08 01:00:00,training,47.74,simulation
2024-02-08 02:00:00,training,46.78,simulation
2024-02-08 03:00:00,training,46.8,simulation
2024-02-08 04:00:00,training,45.64,simulation
2024-02-08 05:00:00,training,47.43,simulation
2024-02-08 06:00:00,training,44.48,simulation
2024-02-08 07:00:00,inference,24.71,simulation
2024-02-08 08:00:00,inference,19.56,simulation
2024-02-08 09:00:00,training,47.76,simulation
2024-02-08 10:00:00,training,45.05,simulation
2024-02-08 11:00:00,training,46.6,simulation
2024-02-08 12:00:00,training,49.65,simulation
2024-02-08 13:00:00,training,47.79,simulation
2024-02-08 14:00:00,training,46.33,simulation
2024-02-08 15:00:00,training,44.22,simulation
2024-02-08 16:00:00,training,46.94,simulation
2024-02-08 17:00:00,training,41.32,simulation
2024-02-08 18:00:00,training,43.79,simulation
2024-02-08 19:00:00,training,48.73,simulation
2024-02-08 20:00:00,training,49.83,simulation
2024-02-08 21:00:00,training,46.0,simulation
2024-02-08 22:00:00,training,47.26,simulation
2024-02-08 23:00:00,training,45.09,simulation
2024-02-09 00:00:00,training,45.9,simulation
2024-02-09 01:00:00,training,46.21,simulation
2024-02-09 02:00:00,training,47.46,simulation
2024-02-09 03:00:00,training,46.11,simulation
2024-02-09 04:00:00,training,48.17,simulation
2024-02-09 05:00:00,training,44.89,simulation
2024-02-09 06:00:00,training,45.2,simulation
2024-02-09 07:00:00,training,50.77,simulation
2024-02-09 08:00:00,training,48.08,simulation
2024-02-09 09:00:00,training,46.85,simulation
2024-02-09 10:00:00,training,48.47,simulation
2024-02-09 11:00:00,training,48.5,simulation
2024-02-09 12:00:00,training,46.4,simulation
2024-02-09 13:00:00,training,43.9,simulation
2024-02-09 14:00:00,training,47.85,simulation
2024-02-09 15:00:00,training,46.39,simulation
2024-02-09 16:00:00,training,48.75,simulation
2024-02-09 17:00:00,training,44.13,simulation
2024-02-09 18:00:00,training,49.77,simulation
2024-02-09 19:00:00,training,50.15,simulation
2024-02-09 20:00:00,training,48.47,simulation
2024-02-09 21:00:00,training,45.25,simulation
2024-02-09 22:00:00,training,48.67,simulation
2024-02-09 23:00:00,training,46.98,simulation
2024-02-10 00:00:00,idle,2.51,simulation
2024-02-10 01:00:00,idle,1.88,simulation
2024-02-10 02:00:00,idle,0.5,simulation
2024-02-10 03:00:00,inference,7.53,simulation
2024-02-10 04:00:00,inference,8.51,simulation
2024-02-10 05:00:00,inference,13.49,simulation
2024-02-10 06:00:00,inference,12.93,simulation
2024-02-10 07:00:00,training,46.97,simulation
2024-02-10 08:00:00,training,47.83,simulation
2024-02-10 09:00:00,training,50.5,simulation
2024-02-10 10:00:00,training,47.23,simulation
2024-02-10 11:00:00,training,48.68,simulation
2024-02-10 12:00:00,training,50.32,simulation
2024-02-10 13:00:00,training,44.23,simulation
2024-02-10 14:00:00,training,46.82,simulation
2024-02-10 15:00:00,training,47.53,simulation
2024-02-10 16:00:00,training,45.41,simulation
2024-02-10 17:00:00,training,46.94,simulation
2024-02-10 18:00:00,training,44.22,simulation
2024-02-10 19:00:00,training,47.19,simulation
2024-02-10 20:00:00,inference,14.07,simulation
2024-02-10 21:00:00,inference,13.25,simulation
2024-02-10 22:00:00,inference,9.48,simulation
2024-02-10 23:00:00,inference,7.65,simulation
2024-02-11 00:00:00,inference,4.0,simulation
2024-02-11 01:00:00,inference,4.18,simulation
2024-02-11 02:00:00,inference,5.73,simulation
2024-02-11 03:00:00,inference,5.12,simulation
2024-02-11 04:00:00,inference,3.64,simulation
2024-02-11 05:00:00,inference,6.02,simulation
